personen_kremsId,personenId,art,handelsgut
6712,3983,2,Kastanien
6713,3983,2,Messer
6714,3983,2,Nüsse
6715,3984,2,Unschlitt
6716,3985,2,Unschlitt
6717,3986,2,Weinstein
6718,3988,1,Striegel
6719,3988,1,Leuchter
6720,3989,,Kastanien
6721,3991,1,Drechslerware
6722,3992,2,Weinstein
6723,3993,,Farbzeug
6724,3994,3,Sensen
6725,3994,3,Geschmeide
6726,3994,3,Strohmesser
6727,3996,1,Wetzsteine
6728,3994,3,Wetzsteine
6729,3997,,Glasscherben
6730,3999,1,Heringe
6731,4000,2,Wolle
6732,4001,,Sensen
6733,3998,2,Öl
6734,4002,2,Senf
6735,4004,,Anis
6736,4005,1,Leinwand
6737,4007,2,Röte
6738,4008,2,Farbzeug
6739,4008,2,Alaun
6740,4008,2,Röte
6741,4009,1,Weinbeeren
6742,4009,,Ziechen
6743,4009,,Beschlagenes Gut
6744,4009,,Röte
6745,4009,2,Feigen
6746,4009,2,Baumwolle
6747,4009,2,Weinbeeren
6748,4009,2,Mandeln
6749,4010,,Glätte
6750,4011,1,Käppel
6751,4012,1,Krämerei
6752,4013,2,Kotzen
6753,4014,1,Juchten
6754,4015,1,Kastanien
6755,4017,1,Tuch
6756,4017,1,Schmalz
6757,4017,1,Käse
6758,4019,2,Federn
6759,4021,1,Baumöl
6760,4021,2,Zwirn
6761,4021,2,Tabak
6762,4021,1,Weinbeeren
6763,4021,2,Wachs
6764,4021,2,Zinn
6765,4021,2,Mandeln
6766,4022,2,Öl
6767,4023,1,Tuch
6768,4023,1,Socken
6769,4024,2,Röte
6770,4024,2,Butter
6771,4024,2,Wachs
6772,4024,2,Stockfisch
6773,4025,2,Heringe
6774,4025,2,Flämisches Garn
6775,4026,1,Zwetschgen
6776,4026,1,Nüsse
6777,4027,2,Stockfisch
6778,4027,2,Wachs
6779,4028,1,Kastanien
6780,4029,1,Kastanien
6781,4030,1,Tuch
6782,4030,2,Nüsse
6783,4030,2,Kastanien
6784,4031,2,Kastanien
6785,4032,2,Öl
6786,4032,2,Erde
6787,4032,2,Weinbeeren
6788,4032,2,Senf
6789,4033,2,Weinstein
6790,4033,2,Kastanien
6791,4033,2,Gallus
6792,4034,,Wolle
6793,4035,1,Wachs
6794,4035,2,Branntwein
6795,4035,1,Garn
6796,4035,2,Wachs
6797,4035,2,Geschmeide
6798,4035,2,Sensen
6799,4037,1,Weinstein
6800,4037,2,Juchten
6801,4037,2,Tuch
6802,4037,2,Krämerei
6803,4037,2,Prisil
6804,4037,2,Röte
6805,4037,2,Meselan
6806,4037,2,Reis
6807,4037,2,Mandeln
6808,4038,2,Juchten
6809,4038,,Tuch
6810,4039,,Tuch
6811,4040,1,Seidenware
6812,4041,2,Krämerei
6813,4042,1,Schnupftabak
6814,4043,2,Kastanien
6815,4044,1,Wachs
6816,4045,1,Schafwolle
6817,4045,2,Wolle
6818,4046,2,Weinstein
6819,4047,2,Tabak
6820,4048,1,Salpeter
6821,4048,1,Hanf
6822,4048,2,Weihrauch
6823,4048,2,Kastanien
6824,4048,1,Leinwand
6825,4048,1,Federn
6826,4049,2,Pfeffer
6827,4049,2,Indigo
6828,4050,2,Tabak
6829,4051,1,Weinstein
6830,4052,1,Zinn
6831,4053,1,Federn
6832,4054,2,Juchten
6833,4057,2,Stockfisch
6834,4057,2,Zinn
6835,4058,2,Tabak
6836,4059,1,Alaun
6837,4060,1,Kastanien
6838,4061,1,Kastanien
6839,4062,1,Federn
6840,4063,2,Weinstein
6841,4064,2,Lorbeer
6842,4064,2,Öl
6843,4065,2,Tabak
6844,4065,2,Kastanien
6845,4082,2,Tabak
6846,4082,2,Kastanien
6847,4066,1,Wachs
6848,4068,1,Federn
6849,4069,2,Tabak
6850,4070,2,Tabak
6851,4071,1,Federn
6852,4072,2,Kastanien
6853,4073,2,Pfeffer
6854,4073,2,Tabak
6855,4049,2,Tabak
6856,4074,,Alaun
6857,4077,2,Öl
6858,4078,1,Eisentüren
6859,4078,,Kastanien
6860,4067,1,Alaun
6861,4067,2,Tabak
6862,4075,2,Tabak
6863,4075,2,Weinbeeren
6864,4079,1,Federn
6865,4079,2,Tabak
6866,4080,1,Federn
6867,4081,1,Federn
6868,4081,,Wolle
6869,4083,1,Wachs
6870,4083,,Tonerde
6871,4084,2,Tabak
6872,4084,1,Federn
6873,4085,,Käse
6874,4087,2,Geschmeide
6875,4089,,Tuch
6876,4090,2,Federn
6877,4092,1,Geschmeide
6878,4093,1,Geschmeide
6879,4094,,Kastanien
6880,4095,,Beschlagenes Gut
6881,4096,2,Kastanien
6882,4097,,Glätte
6883,4098,1,Prisil
6884,4099,,Öl
6885,4100,2,Juchten
6886,4101,1,Messing
6887,4102,2,Stockfisch
6888,4104,,Kastanien
6889,4106,,Nägel
6890,4106,,Messer
6891,4106,,Zwecken
6892,4107,,Ziechen
6893,4108,2,Stockfisch
6894,4108,2,Federn
6895,4108,,Packhäute
6896,4109,,Welschgut
6897,4109,,Blech
6898,4111,,Beschlagenes Gut
6899,4113,2,Tabak
6900,4114,,Zwirn
6901,4115,1,Nüsse
6902,4116,2,Materialien
6903,4117,2,Kastanien
6904,4118,1,Weinstein
6905,4119,2,Tuch
6906,4119,2,Baye
6907,4119,2,Trübsamt
6908,4120,2,Tuch
6909,4120,2,Baye
6910,4120,2,Trüb
6911,4121,2,Heringe
6912,4122,,Sensen
6913,4123,1,Alteisen
6914,4123,1,Geschmeide
6915,4124,1,Kastanien
6916,4125,2,Kastanien
6917,4125,1,Kastanien
6918,4125,1,Lorbeer
6919,4125,1,Reis
6920,4125,1,Früchte
6921,4125,1,Wein
6922,4126,1,Körbe
6923,4127,1,Kastanien
6924,4128,1,Seidenwaren
6925,4133,2,Federn
6926,4133,2,Wolle
6927,4133,1,Tuch
6928,4129,1,Rote Erde
6929,4129,1,Baumöl
6930,4129,2,Baumöl
6931,4129,,Krämerei
6932,4129,,Früchte
6933,4130,1,Alteisen
6934,4130,2,Messer
6935,4131,2,Holzwaren
6936,4132,2,Messer
6937,4134,,Strohmesser
6938,4134,,Sicheln
6939,4134,,Schustergerät
6940,4134,,Geschmeide
6941,4135,1,Krämerei
6942,4136,1,Unschlitt
6943,4137,,Strohmesser
6944,4138,2,Wolle
6945,4138,,Leinöl
6946,4139,,Socken
6947,4139,1,Strümpfe
6948,4139,2,Krämerei
6949,4139,2,Spezerei
6950,4139,2,Weinstein
6951,4139,2,Limonen
6952,4139,2,Kastanien
6953,4139,2,Baumwolle
6954,4141,2,Weinstein
6955,4142,,Bilderwaren
6956,4143,,Bilder
6957,4143,,Kruzifixe
6958,4144,2,Bücher
6959,4144,1,Bücher
6960,4147,1,Stockfisch
6961,4148,1,Haar
6962,4148,1,Leinwand
6963,4148,2,Nüsse
6964,4149,1,Haar
6965,4150,2,Krämerei
6966,4151,2,Juchten
6967,4153,1,Geschmeide
6968,4154,,Pulver
6969,4154,,Lunten
6970,4154,,Blei
6971,4155,2,Schliff
6972,4155,2,Röte
6973,4155,2,Prisil
6974,4156,,Anis
6975,4157,1,Seidenwaren
6976,4157,1,Vitriol
6977,4157,2,Tuch
6978,4158,2,Kastanien
6979,4159,1,Juchten
6980,4160,,Gearbeitete Kuhhäute
6981,4161,,Sensen
6982,4161,,Geschmeide
6983,4161,,Schermesser
6984,4162,2,Indigo
6985,4163,1,Haar
6986,4166,2,Federn
6987,4169,1,Hüte
6988,4169,,Krämerei
6989,4170,1,Tabakpfeifen
6990,4171,1,Schmalz
6991,4167,2,Kastanien
6992,4167,2,Tabak
6993,4167,2,Weinbeeren
6994,4172,2,Schmalz
6995,4173,,Prisil
6996,4173,1,Zucker
6997,4174,2,Federn
6998,4175,2,Unschlitt
6999,4176,2,Sohlenleder
7000,4185,,Schleier
7001,4179,,Beschlagenes Gut
7002,4179,,Tuch
7003,4180,,Tuch
7004,4181,2,Unschlitt
7005,4182,1,Pfeffer
7006,4186,,Wurzen
7007,4187,,Käse
7008,4188,,Gearbeitete Kuhhäute
7009,4189,2,Leinwand
7010,4189,2,Meselan
7011,4190,2,Meselan
7012,4190,2,Zwillich
7013,4191,,Geschmeide
7014,4193,2,Röte
7015,4194,1,Weinstein
7016,4195,2,Fischschmalz
7017,4202,2,Zwirn
7018,4203,1,Wolle
7019,4203,1,Tuch
7020,4203,1,Wachs
7021,4203,1,Fell
7022,4204,1,Zinn
7023,4205,1,Tuch
7024,4206,,Corduan
7025,4206,1,Türkisches Garn
7026,4207,2,Wolle
7027,4208,2,Juchten
7028,4209,2,Juchten
7029,4210,2,Tuch
7030,4211,2,Krämerei
7031,4213,2,Fischschmalz
7032,4214,2,Krämerei
7033,4215,2,Kastanien
7034,4216,1,Butter
7035,4217,2,Glätte
7036,4218,1,Decken
7037,4218,1,Zögger
7038,4219,,Schmalz
7039,4220,2,Tuch
7040,4221,,Glasscherben
7041,4222,,Glasscheiben
7042,4223,,Tuch
7043,4223,,Haut
7044,4223,,Strohmesser
7045,4224,2,Glätte
7046,4225,2,Juchten
7047,4226,1,Anis
7048,4226,1,Fenchel
7049,4227,,Tuch
7050,4228,1,Hanf
7051,4228,,Weinstein
7052,4230,2,Glätte
7053,4232,2,Tabak
7054,4233,1,Nägel
7055,4233,1,Hufeisen
7056,4234,2,Federn
7057,4234,2,Weinstein
7058,4234,1,Weinstein
7059,4235,,Haar
7060,4236,2,Tabak
7061,4237,,Tuch
7062,4237,,Hüte
7063,4238,2,Krämerei
7064,4238,2,Spezerei
7065,4239,2,Weinstein
7066,4239,2,Öl
7067,4239,1,Socken
7068,4239,1,Handschuhe
7069,4239,1,Baye
7070,4239,2,Spezerei
7071,4239,2,Krämerei
7072,4239,2,Haar
7073,4241,2,Kastanien
7074,4241,2,Röte
7075,4241,2,Schliff
7076,4241,2,Indigo
7077,4242,,Sensen
7078,4243,1,Anis
7079,4244,1,Schliff
7080,4245,2,Heringe
7081,4247,2,Weinbeeren
7082,4247,2,Baumwolle
7083,4247,2,Limonen
7084,4247,2,Kapern
7085,4248,1,Käse
7086,4248,2,Baumöl
7087,4248,,Pasta
7088,4248,,Schmalz
7089,4249,2,Nüsse
7090,4249,2,Krämerei
7091,4250,2,Kastanien
7092,4251,,Körbe
7093,4252,1,Weinstein
7094,4252,2,Federn
7095,4253,,Schmalz
7096,4254,2,Kastanien
7097,4254,,Holzwaren
7098,4254,,Zitronen
7099,4255,2,Zwetschgen
7100,4256,2,Krämerei
7101,4256,1,Nadlerware
7102,4257,2,Zwetschgen
7103,4258,2,Federn
7104,4258,2,Schmalz
7105,4259,2,Öl
7106,4259,2,Juchten
7107,4259,2,Kastanien
7108,4259,2,Röte
7109,4259,2,Stockfisch
7110,4259,2,Anis
7111,4259,2,Tabak
7112,4259,2,Krämerei
7113,4259,2,Kienruß
7114,4259,2,Heringe
7115,4259,2,Prisil
7116,4259,2,Erde
7117,4259,2,Steyrer Ware
7118,4259,2,Messing
7119,4259,2,Holzwaren
7120,4260,1,Messer
7121,4261,2,Zwetschgen
7122,4262,2,Glätte
7123,4263,2,Stockfisch
7124,4264,1,Tuch
7125,4265,2,Kastanien
7126,4266,,Kreide
7127,4267,1,Spiegel
7128,4268,,Spiegel
7129,4268,,Kürschnerware
7130,4269,2,Kastanien
7131,4270,1,Engelsaat
7132,4271,,Geschmeide
7133,4272,1,Juchten
7134,4273,1,Schafwolle
7135,4274,2,Stockfisch
7136,4275,2,Butter
7137,4276,,Leinöl
7138,4277,1,Stockfisch
7139,4278,2,Schmalz
7140,4279,1,Packhäute
7141,4279,1,Schaffelle
7142,4279,1,Ölwerg
7143,4280,1,Strümpfe
7144,4280,1,Socken
7145,4282,2,Kastanien
7146,4282,2,Spezerei
7147,4282,2,Öl
7148,4282,2,Schwefel
7149,4282,2,Braunrot
7150,4282,2,Holzwaren
7151,4282,2,Reis
7152,4282,2,Pfeffer
7153,4282,2,Baumwolle
7154,4282,2,Limonen
7155,4282,2,Taschenmesser
7156,4282,2,Krämerei
7157,4285,2,Kastanien
7158,4286,1,Schafwolle
7159,4286,1,Wolle
7160,4287,1,Socken
7161,4292,1,Tuch
7162,4293,1,Rupfen
7163,5010,,Tuch
7164,5009,,Tuch
7165,4294,,Kastanien
7166,4295,2,Kastanien
7167,4296,,Haar
7168,4297,2,Kastanien
7169,4299,1,Unschlitt
7170,4299,2,Stockfisch
7171,4300,2,Materialien
7172,4301,2,Materialien
7173,4303,,Beschlagenes Gut
7174,4304,2,Tuch
7175,4305,1,Strümpfe
7176,4306,2,Blei
7177,4306,1,Steyrer Ware
7178,4306,2,Butter
7179,4306,2,Arbes
7180,4306,2,Prein
7181,4306,2,Federn
7182,4308,,Beschlagenes Gut
7183,4309,2,Lorbeer
7184,4311,2,Kastanien
7185,4312,1,Kastanien
7186,4313,,Nüsse
7187,4314,1,Pfeffer
7188,4315,,Eisenwaren
7189,4316,1,Geschmeide
7190,4317,,Nüsse
7191,4318,,Haar
7192,4318,,Nüsse
7193,4319,1,Tuch
7194,4320,2,Kastanien
7195,4320,2,Reis
7196,4320,2,Öl
7197,6522,1,Wachs
7198,6522,1,Tuch
7199,6522,1,Hanf
7200,4322,1,Krämerei
7201,4322,2,Krämerei
7202,4322,2,Heringe
7203,4323,2,Zinn
7204,4323,2,Weinstein
7205,4345,1,Zwirn
7206,4325,,Butter
7207,4327,,Schmalz
7208,4327,,Käse
7209,4328,1,Kastanien
7210,4329,1,Messer
7211,4331,,Kastanien
7212,4332,,Nüsse
7213,4320,2,Braunrot
7214,4320,2,Wein
7215,4320,2,Blauholz
7216,4320,2,Materialien
7217,4320,2,Spezerei
7218,4320,2,Baumwolle
7219,4320,2,Gallus
7220,4320,2,Früchte
7221,4320,2,Senf
7222,4320,2,Krämerei
7223,4335,2,Öl
7224,4335,2,Drogerie
7225,4335,2,Schwefel
7226,4336,2,Öl
7227,4337,2,Schmalz
7228,4338,1,Krämerei
7229,4341,1,Früchte
7230,4340,1,Kastanien
7231,4342,2,Stockfisch
7232,4343,2,Stockfisch
7233,4344,2,Krämerei
7234,4346,,Gewandschnitt
7235,4347,,Zwirn
7236,4348,2,Krämerei
7237,4348,2,Kienruß
7238,4348,2,Farbe
7239,4348,2,Spezerei
7240,4348,2,Schwefel
7241,4348,2,Taschenmesser
7242,4349,2,Baumöl
7243,4349,,Wachs
7244,4350,2,Stockfisch
7245,4351,2,Tabak
7246,4351,1,Federn
7247,4351,,Schafwolle
7248,4352,2,Tabak
7249,4353,1,Käse
7250,4354,1,Zinn
7251,4354,2,Braunrot
7252,4354,2,Kreide
7253,4354,2,Lorbeer
7254,4354,2,Tabak
7255,4354,1,Garn
7256,4354,2,Prisil
7257,4355,1,Tuch
7258,4355,,Wachs
7259,4356,1,Zinn
7260,4356,,Weinstein
7261,4357,2,Zwirn
7262,4357,2,Tabak
7263,4357,1,Zinn
7264,4358,1,Zinn
7265,4359,2,Gilbholz
7266,4360,2,Röte
7267,4361,2,Röte
7268,4362,2,Krämerei
7269,4363,,Zwirn
7270,4364,,Leinwand
7271,4364,,Rupfen
7272,4365,2,Zucker
7273,4366,1,Zucker
7274,4367,2,Materialien
7275,4368,,Käse
7276,4369,,Käse
7277,4370,1,Federn
7278,4371,1,Tuch
7279,4372,1,Kastanien
7280,4373,2,Schliff
7281,4374,,Geistliche Ware
7282,4375,2,Kastanien
7283,4376,,Zinn
7284,4377,2,Fruchtbäume
7285,4378,1,Wolle
7286,4379,,Kreide
7287,4379,,Wurzen
7288,4380,2,Fischschmalz
7289,4380,1,Fell
7290,4382,1,Heringe
7291,4383,1,Juchten
7292,4384,,Leinöl
7293,4385,2,Wolle
7294,4386,1,Wagenschmiere
7295,4387,2,Zwirn
7296,4388,1,Baumöl
7297,4389,,Gewandschnitt
7298,4389,,Tuch
7299,4389,,Felle
7300,4390,1,Kastanien
7301,4391,1,Kastanien
7302,4392,2,Krämerei
7303,4393,2,Seidenwaren
7304,4394,2,Krämerei
7305,4394,2,Holzwaren
7306,4394,2,Schwefel
7307,4394,2,Braunrot
7308,4394,2,Rote Erde
7309,4394,2,Bimsstein
7310,4394,2,Kastanien
7311,4394,2,Limonen
7312,4395,,Welschgut
7313,4395,,Beschlagenes Gut
7314,4395,,Wachs
7315,4395,,Malerei
7316,4395,,Glas
7317,4395,,Tuch
7318,4395,1,Glätte
7319,4395,1,Juchten
7320,4395,,Fech
7321,4397,,Tuch
7322,4398,,Branntwein
7323,4399,,Senf
7324,4400,2,Krämerei
7325,4401,2,Sohlenleder
7326,4402,,Krämerei
7327,4403,1,Zwirn
7328,4404,1,Zwirn
7329,4405,1,Zwirn
7330,4406,,Zwirn
7331,4407,1,Knoppern
7332,4408,2,Kastanien
7333,4410,,Wachs
7334,4410,,Strohmesser
7335,4411,,Kürschnerware
7336,4413,,Halbrasch
7337,4414,,Beschlagenes Gut
7338,4415,1,Strümpfe
7339,4415,1,Socken
7340,4416,2,Röte
7341,4417,2,Krämerei
7342,4418,1,Leinöl
7343,4421,,Leinöl
7344,4419,,Rupfen
7345,4420,2,Leinwand
7346,4420,2,Röte
7347,4420,,Krämerei
7348,4423,,Früchte
7349,4424,2,Krämerei
7350,4424,2,Schwefel
7351,4424,2,Öl
7352,4424,2,Weinbeeren
7353,4425,2,Kastanien
7354,4426,,Pech
7355,4427,,Leinwand
7356,4429,2,Nüsse
7357,4430,2,Kastanien
7358,4431,2,Reis
7359,4432,2,Öl
7360,4432,2,Rotbraun
7361,4432,2,Schwefel
7362,4432,2,Spezerei
7363,4432,2,Senf
7364,4432,2,Weinstein
7365,4432,2,Krämerei
7366,4432,2,Kastanien
7367,4433,2,Tabak
7368,4434,1,Glätte
7369,4435,,Sensen
7370,4435,,Öl
7371,4435,,Glätte
7372,4436,2,Zwetschgen
7373,4437,1,Glätte
7374,4437,1,Blei
7375,4437,2,Zwetschgen
7376,4438,2,Blei
7377,4439,1,Kastanien
7378,4439,1,Reis
7379,4440,1,Kastanien
7380,4440,1,Lorbeer
7381,4440,2,Kastanien
7382,4441,2,Juchten
7383,4441,2,Pfeffer
7384,4441,2,Ingwer
7385,4441,1,Wachs
7386,4442,1,Socken
7387,4443,1,Leinwand
7388,4444,1,Zwirn
7389,4445,2,Wachs
7390,4446,1,Reis
7391,4446,1,Lorbeer
7392,4447,2,Rotbraun
7393,4447,2,Kastanien
7394,4448,2,Wolle
7395,4449,1,Leinwand
7396,4449,1,Rupfen
7397,4450,1,Geschmeide
7398,4450,1,Schliff
7399,4450,1,Pfannen
7400,4451,2,Wolle
7401,4452,2,Federn
7402,4453,2,Juchten
7403,4453,2,Pfeffer
7404,4453,2,Ingwer
7405,4453,1,Wachs
7406,4453,1,Messing
7407,4453,1,Metall
7408,4453,2,Heringe
7409,4453,2,Pricken
7410,4453,2,Kreide
7411,4453,2,Tuch
7412,4453,2,Krämerei
7413,4453,2,Spezerei
7414,4453,2,Gelbe Erde
7415,4453,2,Prisil
7416,4453,2,Senf
7417,4453,2,Tabak
7418,4454,1,Zwirn
7419,4455,,Zwirn
7420,4456,2,Federn
7421,4457,1,Krämerei
7422,4493,,Krämerein
7423,4458,1,Glätte
7424,4459,,Leinöl
7425,4461,2,Schliff
7426,4462,,Leinöl
7427,4464,1,Kotzen
7428,4465,,Zwirn
7429,4466,,Beschlagenes Gut
7430,4467,,Beschlagenes Gut
7431,4468,,Beschlagenes Gut
7432,4468,,Tuch
7433,4469,1,Öl
7434,4470,1,Tabak
7435,4470,,Baumöl
7436,4470,1,Kastanien
7437,4470,1,Weinbeeren
7438,4470,1,Öl
7439,4470,,Welscher Wein
7440,4470,,Papier
7441,4470,1,Pfeffer
7442,4470,1,Parmesan
7443,4470,1,Feigen
7444,4470,,Früchte
7445,4470,1,Lorbeer
7446,4471,1,Tuch
7447,4471,2,Sensen
7448,4472,1,Tuch
7449,4473,1,Wachs
7450,4473,2,Sensen
7451,4473,1,Tuch
7452,4475,,Socken
7453,4475,,Spezerei
7454,4475,1,Pfeffer
7455,4475,2,Ingwer
7456,4475,1,Baumwolle
7457,4475,1,Baumöl
7458,4475,1,Weinbeeren
7459,4475,,Seife
7460,4475,,Surlemoni
7461,4475,,Röte
7462,4476,1,Krämerei
7463,4476,1,Betenware
7464,4476,2,Krämerei
7465,4477,2,Krämerei
7466,4478,1,Braunstein
7467,4478,1,Wurzen
7468,4479,2,Krämerei
7469,4481,,Krämerei
7470,4482,1,Kürschnerware
7471,4482,1,Tuch
7472,4483,1,Kastanien
7473,4484,,Kastanien
7474,4485,2,Baumöl
7475,4486,2,Weinstein
7476,4488,2,Weinstein
7477,4489,1,Strohmesser
7478,4489,2,Haar
7479,4490,1,Zwirn
7480,4492,2,Juchten
7481,4494,2,Federn
7482,4492,2,Buchführerei
7483,4495,1,Käse
7484,4495,2,Haar
7485,4495,2,Weinstein
7486,4497,1,Kastanien
7487,4498,1,Visierschneiderware
7488,4499,2,Federn
7489,4500,2,Reis
7490,4500,1,Lorbeer
7491,4500,1,Reis
7492,4500,1,Weinstein
7493,4500,1,Öl
7494,4501,2,Röte
7495,4501,2,Krämerei
7496,4501,2,Gilbholz
7497,4501,2,Spezerei
7498,4503,1,Limonen
7499,4503,1,Pomeranzen
7500,4504,2,Kastanien
7501,4505,2,Weinbeeren
7502,4506,1,Kastanien
7503,4509,1,Kastanien
7504,4509,1,Nüsse
7505,4507,1,Kastanien
7506,4508,1,Kastanien
7507,4510,2,Glätte
7508,4511,1,Schnecken
7509,4512,2,Fischschmalz
7510,4513,2,Indigo
7511,4513,2,Garn
7512,4514,2,Tabak
7513,4515,1,Ochsenhäute
7514,4515,1,Kalbfelle
7515,4515,,Schaffelle
7516,4516,2,Tuch
7517,4516,2,Krämerei
7518,4517,2,Baumwolle
7519,4517,2,Leinwand
7520,4519,1,Gläser
7521,4520,1,Federn
7522,4616,1,Röte
7523,4524,2,Rupfen
7524,4525,2,Branntwein
7525,4526,1,Lorbeer
7526,4526,1,Kastanien
7527,4526,1,Weinbeeren
7528,4526,2,Käse
7529,4526,2,Tabak
7530,4526,2,Pfeffer
7531,4526,1,Öl
7532,4526,1,Baumwolle
7533,4526,,Seife
7534,4527,1,Kastanien
7535,4528,1,Sardellen
7536,4528,1,Reis
7537,4528,1,Lorbeer
7538,4528,1,Weinbeeren
7539,4528,1,Spezerei
7540,4528,1,Mandeln
7541,4528,1,Parmesan
7542,4528,1,Öl
7543,4528,1,Baumwolle
7544,4528,1,Krämerei
7545,4528,1,Kapern
7546,4528,1,Schwefel
7547,4528,1,Früchte
7548,4528,1,Tabak
7549,4528,1,Feigen
7550,4528,1,Surlemoni
7551,4528,1,Pistazien
7552,4528,2,Senf
7553,4528,1,Kastanien
7554,4528,2,Leinöl
7555,4528,2,Reis
7556,4528,1,Zucker
7557,4528,1,Ingwer
7558,4528,1,Drogerie
7559,4528,1,Kaffee
7560,4528,1,Weihrauch
7561,4528,1,Bockshörndl
7562,4528,1,Pfeffer
7563,4528,1,Carobe
7564,4528,1,Tiroler Wein
7565,4528,1,Zitronat
7566,4528,1,Käse
7567,4528,1,Schalen
7568,4528,1,Baumöl
7569,4528,2,Fischbein
7570,4528,1,Aurum Pigmentum
7571,4528,1,Prisil
7572,4528,1,Bleiweiß
7573,4529,1,Haut
7574,4529,1,Juchten
7575,4529,2,Senf
7576,4529,1,Wachs
7577,4529,1,Tuch
7578,4530,1,Juchten
7579,4530,2,Senf
7580,4530,1,Wachs
7581,4530,1,Tuch
7582,4532,2,Kastanien
7583,4533,1,Öl
7584,4534,,Strohmesser
7585,4535,2,Federn
7586,4536,,Schmalz
7587,4536,,Käse
7588,4537,1,Käse
7589,4539,,Käse
7590,4540,,Käse
7591,4538,2,Krämerei
7592,4541,,Leinwand
7593,4542,1,Stockfisch
7594,4543,2,Krämerei
7595,4545,,Leinwand
7596,4546,1,Leder
7597,4547,1,Pech
7598,4548,,Steyrer Ware
7599,4549,2,Federn
7600,4550,2,Federn
7601,4551,1,Messing
7602,4551,2,Tuch
7603,4551,2,Kaffee
7604,4551,1,Steyrer Ware
7605,4551,2,Haar
7606,4552,1,Messing
7607,4552,,Garn
7608,4552,,Tuch
7609,4552,2,Kastanien
7610,4552,1,Steyrer Ware
7611,4552,1,Schwarzblech
7612,4552,1,Blech
7613,4552,2,Haar
7614,4552,2,Arbes
7615,4552,2,Prein
7616,4553,1,Zwetschgen
7617,4555,1,Zwetschgen
7618,4554,1,Kastanien
7619,4556,1,Steyrer Ware
7620,4556,1,Schwarzblech
7621,4557,2,Haar
7622,4558,,Tuch
7623,4559,,Zwirn
7624,4560,1,Kurzwaren
7625,4561,1,Messer
7626,4562,,Zwirn
7627,4564,2,Schliff
7628,4572,2,Senf
7629,4595,2,Krämerei
7630,4577,1,Wachs
7631,4577,1,Federn
7632,4577,2,Tabak
7633,4577,2,Pfeffer
7634,4577,1,Schafwolle
7635,4577,1,Zinn
7636,4573,,Kienruß
7637,4566,1,Leinöl
7638,4569,1,Sommerwolle
7639,4569,1,Winterwolle
7640,4570,2,Senf
7641,4571,,Leinöl
7642,4571,,Zwirn
7643,4567,1,Tuch
7644,4567,2,Holzwaren
7645,4567,2,Messer
7646,4574,2,Tabak
7647,4574,1,Federn
7648,4575,1,Zwirn
7649,4575,1,Glasscheiben
7650,4576,2,Öl
7651,4578,2,Weinbeeren
7652,4578,2,Braunrot
7653,4578,2,Reis
7654,4578,2,Mandeln
7655,4578,2,Weinstein
7656,4578,2,Kastanien
7657,4578,2,Öl
7658,4580,1,Alteisen
7659,4581,,Messer
7660,4582,,Farbzeug
7661,4583,2,Holzwaren
7662,4583,2,Messer
7663,4583,2,Krämerei
7664,4583,2,Braunrot
7665,4583,2,Messing
7666,4583,1,Alteisen
7667,4583,2,Senf
7668,4583,2,Kastanien
7669,4583,2,Berchtesgadener Ware
7670,4584,2,Reis
7671,4584,1,Alaun
7672,4584,1,Fell
7673,4584,2,Früchte
7674,4584,2,Schwefel
7675,4584,2,Krämerei
7676,4584,2,Erde
7677,4584,2,Kienruß
7678,4584,2,Öl
7679,4584,2,Schmelztiegel
7680,4584,2,Sardellen
7681,4584,2,Weinbeeren
7682,4584,2,Holzwaren
7683,4584,1,Zwetschgen
7684,4584,2,Rote Erde
7685,4584,2,Surlemoni
7686,4584,2,Mandeln
7687,4584,2,Senffässel
7688,4584,2,Seidenwaren
7689,4584,2,Wein
7690,4584,2,Muskat
7691,4585,1,Weihrauch
7692,4585,1,Pech
7693,4587,2,Tabak
7694,4588,,Leinwand
7695,4590,,Kastanien
7696,4590,,Wein
7697,4590,,Tiroler Wein
7698,4590,2,Reis
7699,4590,2,Rote Erde
7700,4590,1,Alteisen
7701,4590,2,Senf
7702,4591,2,Kastanien
7703,4591,,Enzianwurzen
7704,4592,2,Zwirn
7705,4593,,Anis
7706,4594,1,Geschmeide
7707,4594,2,Rote Erde
7708,4596,2,Weinstein
7709,4596,2,Waldrauch
7710,4596,1,Weinstein
7711,4597,1,Fell
7712,4597,1,Leim
7713,4597,1,Leder
7714,4598,,Anis
7715,4599,2,Öl
7716,4599,2,Tiroler Wein
7717,4600,2,Tabak
7718,4600,1,Federn
7719,4601,,Nüsse
7720,4602,2,Nüsse
7721,4603,2,Leder
7722,4603,2,Juchten
7723,4603,2,Pfundhäute
7724,4604,,Zwetschgen
7725,4605,,Nüsse
7726,4605,,Senf
7727,4606,2,Kastanien
7728,4607,2,Kastanien
7729,4607,1,Leinwand
7730,4607,,Butter
7731,4607,1,Haar
7732,4607,1,Heringe
7733,4607,1,Käse
7734,4607,2,Nüsse
7735,4608,1,Heringe
7736,4609,2,Tuch
7737,4609,2,Baye
7738,4609,2,Juchten
7739,4609,2,Holzwaren
7740,4609,2,Röte
7741,4611,1,Käse
7742,4611,1,Reis
7743,4612,,Tuch
7744,4613,1,Käse
7745,4614,1,Käse
