hauptdokument_kaeufer_name_vkId,id,personenId
3364,8288,1311
3365,10612,1317
3366,11278,1331
3367,11282,1331
3368,11433,1331
3369,12127,1331
3370,9128,1338
3371,9592,1341
3372,7550,1349
3373,7663,1349
3374,7728,1349
3375,8023,1349
3376,8219,1349
3377,8511,1349
3378,8618,1349
3379,8740,1349
3380,8833,1349
3381,8868,1349
3382,9002,1349
3383,9286,1349
3384,9349,1349
3385,12853,1349
3386,12462,1350
3387,12536,1350
3388,12537,1350
3389,8985,1369
3390,10371,1369
3391,10375,1369
3392,10397,1369
3393,10713,1372
3394,12256,1381
3395,10763,1386
3396,11522,1386
3397,13395,1386
3398,10235,1401
3399,10306,1401
3400,11158,1401
3401,8055,1402
3402,8910,1409
3403,10235,1410
3404,10306,1410
3405,11158,1410
3406,8295,1411
3407,8613,1411
3408,8667,1411
3409,8802,1411
3410,8827,1411
3411,8956,1411
3412,10235,1412
3413,10306,1412
3414,11158,1412
3415,10235,1413
3416,10306,1413
3417,11158,1413
3418,9224,1424
3419,11793,1434
3420,11815,1434
3421,9981,1436
3422,10141,1436
3423,10892,1442
3424,13793,1445
3425,8878,1460
3426,13219,1461
3427,9364,1463
3428,9423,1463
3429,9447,1463
3430,9530,1463
3431,9719,1463
3432,9747,1463
3433,10600,1463
3434,10547,1478
3435,13269,1490
3436,10432,1491
3437,12874,1492
3438,10706,1499
3439,11359,1499
3440,12509,1499
3441,12510,1499
3442,12569,1499
3443,12900,1499
3444,10706,1501
3445,11359,1501
3446,12509,1501
3447,12510,1501
3448,12569,1501
3449,12900,1501
3450,10706,1502
3451,11359,1502
3452,12509,1502
3453,12510,1502
3454,12569,1502
3455,12900,1502
3456,7616,1508
3457,7633,1508
3458,7766,1508
3459,7775,1508
3460,7806,1508
3461,8180,1508
3462,8181,1508
3463,8182,1508
3464,8272,1508
3465,8664,1508
3466,8791,1508
3467,8814,1508
3468,8860,1508
3469,8982,1508
3470,9088,1508
3471,7616,1510
3472,7633,1510
3473,7766,1510
3474,7775,1510
3475,7806,1510
3476,8180,1510
3477,8181,1510
3478,8182,1510
3479,8272,1510
3480,8664,1510
3481,8791,1510
3482,8814,1510
3483,8860,1510
3484,8982,1510
3485,9088,1510
3486,7654,1525
3487,11181,1525
3488,7654,1526
3489,11181,1526
3490,9560,1530
3491,8443,1531
3492,13069,1533
3493,7738,1535
3494,7573,1536
3495,8206,1536
3496,8207,1536
3497,8840,1536
3498,7676,1537
3499,8196,1537
3500,9298,1538
3501,9350,1538
3502,9603,1538
3503,9609,1538
3504,9752,1538
3505,11778,1541
3506,12007,1541
3507,10921,1546
3508,9232,1551
3509,9630,1551
3510,13051,1552
3511,9844,1554
3512,10415,1554
3513,10452,1554
3514,8881,1564
3515,7968,1566
3516,9565,1566
3517,7968,1568
3518,9565,1568
3519,8277,1579
3520,13556,1582
3521,8148,1583
3522,7653,1585
3523,11025,1585
3524,11495,1585
3525,11664,1585
3526,11817,1585
3527,11820,1585
3528,11852,1585
3529,11858,1585
3530,11923,1585
3531,11932,1585
3532,11940,1585
3533,12025,1585
3534,9642,1592
3535,11157,1604
3536,8379,1606
3537,8394,1606
3538,12257,1640
3539,13244,1641
3540,10947,1643
3541,10951,1643
3542,13038,1643
3543,13245,1643
3544,13564,1643
3545,10769,1646
3546,9625,1647
3547,12012,1649
3548,11807,1650
3549,11763,1651
3550,11807,1652
3551,8576,1653
3552,11656,1654
3553,12476,1656
3554,10164,1658
3555,10246,1671
3556,13228,1673
3557,13228,1675
3558,13228,1676
3559,12511,1677
3560,11946,1679
3561,7819,1684
3562,7667,1688
3563,7678,1688
3564,8621,1688
3565,8734,1688
3566,9315,1688
3567,9335,1688
3568,9359,1688
3569,9366,1688
3570,9389,1688
3571,9461,1688
3572,9568,1688
3573,9811,1688
3574,10610,1688
3575,10616,1688
3576,7667,1690
3577,7678,1690
3578,8621,1690
3579,8734,1690
3580,9315,1690
3581,9335,1690
3582,9359,1690
3583,9366,1690
3584,9389,1690
3585,9461,1690
3586,9568,1690
3587,9811,1690
3588,10610,1690
3589,10616,1690
3590,8596,1694
3591,8848,1694
3592,8144,1695
3593,10299,1699
3594,10313,1699
3595,8995,1717
3596,8251,1720
3597,9931,1720
3598,12279,1728
3599,9910,1730
3600,9958,1730
3601,9185,1739
3602,7536,1749
3603,11632,1753
3604,12425,1753
3605,10672,1754
3606,7621,1755
3607,8015,1755
3608,8214,1755
3609,8248,1755
3610,8282,1755
3611,9273,1755
3612,9287,1755
3613,10944,1766
3614,13243,1766
3615,13248,1766
3616,13259,1766
3617,10175,1768
3618,10176,1768
3619,10219,1768
3620,10887,1768
3621,11508,1768
3622,11602,1768
3623,11635,1768
3624,12994,1768
3625,13115,1768
3626,13463,1768
3627,13831,1768
3628,11509,1769
3629,12102,1769
3630,12546,1769
3631,10335,1770
3632,13282,1780
3633,7795,1781
3634,7691,1784
3635,7967,1784
3636,8743,1784
3637,9576,1784
3638,9916,1784
3639,9924,1784
3640,7691,1796
3641,7967,1796
3642,8743,1796
3643,9576,1796
3644,9916,1796
3645,9924,1796
3646,10373,1808
3647,11140,1829
3648,10348,1836
3649,10719,1836
3650,9892,1847
3651,9990,1849
3652,8863,1852
3653,9894,1852
3654,8230,1853
3655,7849,1856
3656,10374,1856
3657,13205,1857
3658,13249,1857
3659,9897,1873
3660,9919,1873
3661,9922,1873
3662,10258,1875
3663,10338,1887
3664,10730,1897
3665,12515,1897
3666,13072,1897
3667,9094,1901
3668,8366,1902
3669,10163,1915
3670,10773,1947
3671,11018,1947
3672,11072,1947
3673,11399,1947
3674,11445,1947
3675,11515,1947
3676,12597,1947
3677,12870,1947
3678,13042,1947
3679,13323,1947
3680,13365,1947
3681,13370,1947
3682,13378,1947
3683,13388,1947
3684,13302,1948
3685,11299,1949
3686,9959,1953
3687,10469,1953
3688,8908,1958
3689,11113,1962
3690,8299,1963
3691,9876,1963
3692,9880,1963
3693,8270,2002
3694,8904,2002
3695,8747,2004
3696,11379,2006
3697,13486,2006
3698,13389,2008
3699,11989,2014
3700,7992,2015
3701,11760,2015
3702,11762,2015
3703,11767,2015
3704,11769,2015
3705,11772,2015
3706,11773,2015
3707,11986,2015
3708,11988,2015
3709,11995,2015
3710,11892,2018
3711,9995,2033
3712,9995,2038
3713,10071,2042
3714,12568,2063
3715,10662,2064
3716,12306,2064
3717,13012,2064
3718,13484,2064
3719,11393,2071
3720,13082,2071
3721,13431,2071
3722,11393,2073
3723,13082,2073
3724,13431,2073
3725,10946,2076
3726,10946,2080
3727,7648,2094
3728,7649,2094
3729,7657,2094
3730,7658,2094
3731,7659,2094
3732,7660,2094
3733,7705,2094
3734,7707,2094
3735,7986,2094
3736,11490,2094
3737,11492,2094
3738,11768,2094
3739,11771,2094
3740,11779,2094
3741,11780,2094
3742,11781,2094
3743,11804,2094
3744,11903,2094
3745,11911,2094
3746,11912,2094
3747,11913,2094
3748,11917,2094
3749,11918,2094
3750,12011,2094
3751,12014,2094
3752,7700,2095
3753,7701,2095
3754,7703,2095
3755,11194,2095
3756,11657,2095
3757,11658,2095
3758,11925,2095
3759,11926,2095
3760,11197,2096
3761,11666,2096
3762,7656,2098
3763,11057,2105
3764,11415,2120
3765,8249,2129
3766,12433,2136
3767,9230,2141
3768,13374,2143
3769,13386,2143
3770,7852,2152
3771,8163,2152
3772,12428,2164
3773,9339,2172
3774,10589,2172
3775,9025,2174
3776,9026,2174
3777,7668,2179
3778,8007,2179
3779,10890,2188
3780,11267,2188
3781,12421,2188
3782,12849,2188
3783,11154,2201
3784,11277,2205
3785,11300,2205
3786,11230,2210
3787,11230,2211
3788,11230,2213
3789,12542,2217
3790,12542,2220
3791,11277,2224
3792,11300,2224
3793,11277,2227
3794,11300,2227
3795,11230,2229
3796,12542,2231
3797,9587,2233
3798,9828,2233
3799,10681,2248
3800,8875,2254
3801,9846,2254
3802,11101,2258
3803,8445,2261
3804,9886,2265
3805,9888,2265
3806,9909,2265
3807,9886,2266
3808,9888,2266
3809,9909,2266
3810,8278,2267
3811,9988,2267
3812,9997,2267
3813,9998,2267
3814,10000,2267
3815,10001,2267
3816,8278,2268
3817,9988,2268
3818,9997,2268
3819,9998,2268
3820,10000,2268
3821,10001,2268
3822,9884,2277
3823,9992,2277
3824,9884,2278
3825,9992,2278
3826,8108,2289
3827,8333,2289
3828,10389,2296
3829,8244,2313
3830,8254,2313
3831,11128,2316
3832,13303,2316
3833,13307,2316
3834,11128,2318
3835,13303,2318
3836,13307,2318
3837,9601,2325
3838,11162,2326
3839,10293,2331
3840,9598,2344
3841,7781,2349
3842,7876,2349
3843,8950,2349
3844,9429,2349
3845,9518,2349
3846,9534,2349
3847,11809,2349
3848,7522,2350
3849,7531,2350
3850,7551,2350
3851,7576,2350
3852,7594,2350
3853,7623,2350
3854,7681,2350
3855,7739,2350
3856,8011,2350
3857,8018,2350
3858,8041,2350
3859,8265,2350
3860,8589,2350
3861,8590,2350
3862,8591,2350
3863,8592,2350
3864,8593,2350
3865,8851,2350
3866,8852,2350
3867,8905,2350
3868,8947,2350
3869,9403,2350
3870,9404,2350
3871,9779,2350
3872,7674,2354
3873,8859,2354
3874,9312,2354
3875,9438,2354
3876,9454,2354
3877,10585,2354
3878,13443,2361
3879,13444,2361
3880,8487,2362
3881,9153,2362
3882,8487,2363
3883,9153,2363
3884,10366,2365
3885,11347,2365
3886,11031,2373
3887,11845,2373
3888,11938,2373
3889,10249,2382
3890,10901,2382
3891,11218,2382
3892,7931,2384
3893,10249,2385
3894,10901,2385
3895,11218,2385
3896,13485,2387
3897,10968,2394
3898,8869,2408
3899,9034,2408
3900,11080,2408
3901,12320,2408
3902,9352,2409
3903,10028,2409
3904,10983,2409
3905,12134,2409
3906,8869,2412
3907,9034,2412
3908,11080,2412
3909,12320,2412
3910,10262,2414
3911,8433,2417
3912,8869,2418
3913,9034,2418
3914,11080,2418
3915,12320,2418
3916,8869,2422
3917,9034,2422
3918,11080,2422
3919,12320,2422
3920,10344,2436
3921,10781,2436
3922,11142,2436
3923,12081,2436
3924,12314,2436
3925,12448,2436
3926,12470,2436
3927,12484,2436
3928,12487,2436
3929,12488,2436
3930,12909,2436
3931,13046,2436
3932,13806,2436
3933,10724,2438
3934,13050,2438
3935,13056,2438
3936,10101,2442
3937,10044,2447
3938,10846,2447
3939,11070,2464
3940,8300,2472
3941,8962,2472
3942,9930,2472
3943,9945,2472
3944,11110,2472
3945,13215,2472
3946,13216,2472
3947,13217,2472
3948,10936,2485
3949,12561,2489
3950,8920,2490
3951,8946,2490
3952,10255,2492
3953,12503,2492
3954,13036,2493
3955,10072,2494
3956,10073,2494
3957,10250,2494
3958,10346,2494
3959,10739,2494
3960,11237,2494
3961,12584,2494
3962,12589,2494
3963,11222,2495
3964,13028,2495
3965,13092,2495
3966,9597,2497
3967,8312,2498
3968,9143,2498
3969,13044,2499
3970,8312,2500
3971,9143,2500
3972,10072,2501
3973,10073,2501
3974,10250,2501
3975,10346,2501
3976,10739,2501
3977,11237,2501
3978,12584,2501
3979,12589,2501
3980,11269,2502
3981,8017,2506
3982,10255,2507
3983,12503,2507
3984,10131,2508
3985,13043,2509
3986,10131,2511
3987,10072,2512
3988,10073,2512
3989,10250,2512
3990,10346,2512
3991,10739,2512
3992,11237,2512
3993,12584,2512
3994,12589,2512
3995,11234,2513
3996,10347,2515
3997,12482,2515
3998,12495,2515
3999,13202,2515
4000,10072,2517
4001,10073,2517
4002,10250,2517
4003,10346,2517
4004,10739,2517
4005,11237,2517
4006,12584,2517
4007,12589,2517
4008,8312,2519
4009,9143,2519
4010,8017,2521
4011,8017,2522
4012,11234,2523
4013,8312,2526
4014,9143,2526
4015,8418,2530
4016,12579,2531
4017,12907,2531
4018,8829,2532
4019,8829,2535
4020,12478,2536
4021,13369,2536
4022,8829,2537
4023,12579,2538
4024,12907,2538
4025,12579,2539
4026,12907,2539
4027,8829,2540
4028,11132,2543
4029,12478,2544
4030,13369,2544
4031,8418,2546
4032,11521,2547
4033,11521,2548
4034,8876,2551
4035,8876,2552
4036,8876,2553
4037,9150,2554
4038,10443,2554
4039,10446,2554
4040,10456,2554
4041,10271,2555
4042,12441,2558
4043,11224,2560
4044,9150,2565
4045,10443,2565
4046,10446,2565
4047,10456,2565
4048,11152,2566
4049,11224,2567
4050,11227,2569
4051,12571,2569
4052,13357,2569
4053,10490,2571
4054,10987,2572
4055,11439,2574
4056,11224,2576
4057,9150,2577
4058,10443,2577
4059,10446,2577
4060,10456,2577
4061,9182,2578
4062,11439,2579
4063,8057,2581
4064,8258,2581
4065,11224,2583
4066,11227,2584
4067,12571,2584
4068,13357,2584
4069,10963,2585
4070,11224,2587
4071,13363,2588
4072,10271,2589
4073,8057,2590
4074,8258,2590
4075,13363,2591
4076,8057,2592
4077,8258,2592
4078,11227,2593
4079,12571,2593
4080,13357,2593
4081,10963,2594
4082,8681,2598
4083,9920,2598
4084,10964,2602
4085,9855,2606
4086,9589,2610
4087,12439,2610
4088,9589,2611
4089,12439,2611
4090,9855,2619
4091,9989,2626
4092,10300,2635
4093,10996,2635
4094,11002,2635
4095,13210,2635
4096,13221,2635
4097,10254,2636
4098,10229,2637
4099,10265,2637
4100,10275,2637
4101,10276,2637
4102,10278,2637
4103,10279,2637
4104,10280,2637
4105,10281,2637
4106,10282,2637
4107,10288,2637
4108,10788,2637
4109,10822,2637
4110,10913,2637
4111,12210,2637
4112,12420,2637
4113,12873,2637
4114,12965,2637
4115,12969,2637
4116,13187,2637
4117,13398,2637
4118,13405,2637
4119,13530,2637
4120,13540,2637
4121,13541,2637
4122,13542,2637
4123,13548,2637
4124,13554,2637
4125,13566,2637
4126,13567,2637
4127,13570,2637
4128,13744,2637
4129,9600,2648
4130,12446,2658
4131,10365,2662
4132,12440,2662
4133,11307,2667
4134,11313,2677
4135,10717,2680
4136,11289,2680
4137,11306,2680
4138,11378,2680
4139,12416,2680
4140,12558,2680
4141,13366,2680
4142,13371,2680
4143,13379,2680
4144,13401,2680
4145,10717,2687
4146,11289,2687
4147,11306,2687
4148,11378,2687
4149,12416,2687
4150,12558,2687
4151,13366,2687
4152,13371,2687
4153,13379,2687
4154,13401,2687
4155,10761,2695
4156,12502,2695
4157,9099,2696
4158,10720,2697
4159,10761,2704
4160,12502,2704
4161,9099,2705
4162,10720,2709
4163,10720,2710
4164,10720,2713
4165,10720,2714
4166,9031,2723
4167,9595,2723
4168,9882,2729
4169,7912,2732
4170,11458,2733
4171,11461,2733
4172,11046,2744
4173,13271,2758
4174,9130,2769
4175,9573,2770
4176,9130,2772
4177,13758,2774
4178,11105,2780
4179,11106,2780
4180,9322,2785
4181,9723,2785
4182,10010,2785
4183,9322,2786
4184,9723,2786
4185,10010,2786
4186,9857,2792
4187,9857,2796
4188,13268,2803
4189,9968,2804
4190,11659,2808
4191,10301,2812
4192,7973,2813
4193,9578,2813
4194,9620,2813
4195,9797,2813
4196,10108,2813
4197,11883,2818
4198,12436,2825
4199,12436,2837
4200,8410,2846
4201,8610,2846
4202,9624,2850
4203,7722,2883
4204,8013,2883
4205,7884,2887
4206,7891,2887
4207,11034,2887
4208,11831,2887
4209,11861,2887
4210,7884,2891
4211,7891,2891
4212,11034,2891
4213,11831,2891
4214,11861,2891
4215,7884,2893
4216,7891,2893
4217,11034,2893
4218,11831,2893
4219,11861,2893
4220,10263,2895
4221,10910,2895
4222,11207,2895
4223,13188,2895
4224,11361,2899
4225,9741,2901
4226,9637,2916
4227,7787,2919
4228,7788,2919
4229,8497,2919
4230,8729,2919
4231,8774,2919
4232,8941,2919
4233,9048,2919
4234,9131,2919
4235,9173,2919
4236,9274,2919
4237,9300,2919
4238,9305,2919
4239,9307,2919
4240,9344,2919
4241,9345,2919
4242,9351,2919
4243,9368,2919
4244,9371,2919
4245,9374,2919
4246,9399,2919
4247,9405,2919
4248,9408,2919
4249,9417,2919
4250,9418,2919
4251,9439,2919
4252,9440,2919
4253,9460,2919
4254,9468,2919
4255,9483,2919
4256,9499,2919
4257,9571,2919
4258,9640,2919
4259,9726,2919
4260,9735,2919
4261,9770,2919
4262,9786,2919
4263,10538,2919
4264,10591,2919
4265,11489,2930
4266,11838,2954
4267,9771,2961
4268,9819,2961
4269,9820,2961
4270,8010,2979
4271,8615,2985
4272,7979,2989
4273,9133,2989
4274,8556,3000
4275,10019,3039
4276,8889,3044
4277,11091,3044
4278,11302,3044
4279,11303,3044
4280,9957,3050
4281,8971,3052
4282,9875,3052
4283,8971,3053
4284,9875,3053
4285,10698,3068
4286,10709,3068
4287,11022,3069
4288,11919,3069
4289,12430,3072
4290,9643,3082
4291,9693,3082
4292,10502,3082
4293,10549,3082
4294,10967,3085
4295,8806,3087
4296,10917,3088
4297,11120,3089
4298,11276,3092
4299,11290,3092
4300,12432,3092
4301,11276,3096
4302,11290,3096
4303,12432,3096
4304,13021,3097
4305,8555,3098
4306,9336,3098
4307,9340,3098
4308,8555,3102
4309,9336,3102
4310,9340,3102
4311,11276,3106
4312,11290,3106
4313,12432,3106
4314,11418,3125
4315,13491,3125
4316,10048,3126
4317,11381,3126
4318,12168,3126
4319,10048,3135
4320,11381,3135
4321,12168,3135
4322,10133,3138
4323,12538,3152
4324,8286,3156
4325,11334,3163
4326,8009,3173
4327,8164,3180
4328,9591,3181
4329,7639,3182
4330,7640,3182
4331,7711,3182
4332,8260,3182
4333,8297,3182
4334,8998,3182
4335,9072,3182
4336,10400,3182
4337,10435,3182
4338,9360,3183
4339,9367,3183
4340,9398,3183
4341,9445,3183
4342,9814,3183
4343,7689,3184
4344,9591,3185
4345,10318,3195
4346,9142,3199
4347,9652,3199
4348,9142,3203
4349,9652,3203
4350,10015,3210
4351,10017,3210
4352,11799,3212
4353,12010,3214
4354,9557,3218
4355,9850,3218
4356,8873,3228
4357,12131,3231
4358,13515,3232
4359,13311,3249
4360,8927,3251
4361,8670,3253
4362,10354,3254
4363,9016,3257
4364,8267,3272
4365,8872,3273
4366,8275,3274
4367,9927,3275
4368,10864,3291
4369,10953,3291
4370,11647,3291
4371,12300,3291
4372,13497,3291
4373,9993,3293
4374,13753,3296
4375,8516,3298
4376,9629,3298
4377,11356,3301
4378,10046,3302
4379,10057,3302
4380,10656,3302
4381,11090,3302
4382,12132,3302
4383,12176,3302
4384,13572,3303
4385,13250,3309
4386,7570,3316
4387,7845,3316
4388,8777,3316
4389,9282,3316
4390,9458,3316
4391,9579,3316
4392,9740,3316
4393,9987,3316
4394,8242,3326
4395,8880,3326
4396,9847,3326
4397,10693,3333
4398,12514,3333
4399,12875,3333
4400,11279,3336
4401,13288,3336
4402,8964,3338
4403,10387,3338
4404,11878,3341
4405,11887,3341
4406,11959,3341
4407,11878,3345
4408,11887,3345
4409,11959,3345
4410,11878,3347
4411,11887,3347
4412,11959,3347
4413,11878,3349
4414,11887,3349
4415,11959,3349
4416,11878,3350
4417,11887,3350
4418,11959,3350
4419,11878,3352
4420,11887,3352
4421,11959,3352
4422,11878,3355
4423,11887,3355
4424,11959,3355
4425,11742,3367
4426,8507,3371
4427,9275,3371
4428,10954,3386
4429,13227,3386
4430,9896,3394
4431,9093,3403
4432,9845,3406
4433,10433,3407
4434,9178,3408
4435,8322,3410
4436,10433,3412
4437,8606,3414
4438,7572,3415
4439,12498,3416
4440,8606,3417
4441,10146,3419
4442,10474,3419
4443,9178,3420
4444,10146,3422
4445,10474,3422
4446,8132,3438
4447,8132,3443
4448,9590,3444
4449,9594,3449
4450,8266,3450
4451,10447,3451
4452,13191,3469
4453,13251,3469
4454,13084,3474
4455,11868,3475
4456,11869,3475
4457,7882,3476
4458,7883,3476
4459,8001,3476
4460,8002,3476
4461,11676,3476
4462,11680,3476
4463,11681,3476
4464,11682,3476
4465,11741,3476
4466,11757,3476
4467,11936,3477
4468,11991,3477
4469,12002,3477
4470,12003,3477
4471,10368,3509
4472,10368,3518
4473,11015,3525
4474,10721,3526
4475,10723,3526
4476,8477,3533
4477,11774,3539
4478,11908,3539
4479,11774,3540
4480,11908,3540
4481,9169,3547
4482,8940,3552
4483,10092,3564
4484,13309,3588
4485,7664,3590
4486,9005,3590
4487,9014,3590
4488,9878,3590
4489,9974,3590
4490,8837,3613
4491,10023,3617
4492,10030,3617
4493,10060,3617
4494,10166,3617
4495,10657,3617
4496,10023,3618
4497,10030,3618
4498,10060,3618
4499,10166,3618
4500,10657,3618
4501,11079,3620
4502,13041,3620
4503,11079,3622
4504,13041,3622
4505,10703,3625
4506,10966,3625
4507,11295,3625
4508,11272,3627
4509,8867,3637
4510,8287,3638
4511,8867,3639
4512,8287,3640
4513,8867,3641
4514,9033,3666
4515,9353,3684
4516,11119,3685
4517,10216,3688
4518,12544,3696
4519,12544,3700
4520,9872,3701
4521,8739,3719
4522,8994,3719
4523,9006,3719
4524,9167,3719
4525,9294,3719
4526,9295,3719
4527,9711,3719
4528,10420,3719
4529,10423,3719
4530,8019,3720
4531,8602,3720
4532,8036,3722
4533,10383,3726
4534,11231,3727
4535,8044,3736
4536,9092,3736
4537,13095,3737
4538,13101,3737
4539,10438,3742
4540,10441,3742
4541,10438,3746
4542,10441,3746
4543,10436,3747
4544,11244,3747
4545,10436,3748
4546,11244,3748
4547,10438,3749
4548,10441,3749
4549,10438,3751
4550,10441,3751
4551,8044,3752
4552,9092,3752
4553,8044,3753
4554,9092,3753
4555,10436,3755
4556,11244,3755
4557,10449,3756
4558,10449,3757
4559,8427,3764
4560,8432,3764
4561,8828,3764
4562,9934,3764
4563,9906,3768
4564,9906,3769
4565,11161,3779
4566,11149,3786
4567,10751,3795
4568,10991,3795
4569,11063,3795
4570,11367,3795
4571,8846,3796
4572,8245,3798
4573,10314,3806
4574,10093,3815
4575,11443,3815
4576,12587,3815
4577,10718,3817
4578,11069,3817
4579,7789,3822
4580,8220,3822
4581,9541,3822
4582,9542,3822
4583,10247,3825
4584,10675,3825
4585,10676,3825
4586,11073,3826
4587,10093,3828
4588,11443,3828
4589,12587,3828
4590,10093,3829
4591,11443,3829
4592,12587,3829
4593,10247,3831
4594,10675,3831
4595,10676,3831
4596,10247,3834
4597,10675,3834
4598,10676,3834
4599,10093,3835
4600,11443,3835
4601,12587,3835
4602,12565,3837
4603,11073,3838
4604,8049,3839
4605,8049,3841
4606,11073,3847
4607,10247,3850
4608,10675,3850
4609,10676,3850
4610,7789,3851
4611,8220,3851
4612,9541,3851
4613,9542,3851
4614,11073,3855
4615,10093,3858
4616,11443,3858
4617,12587,3858
4618,10310,3869
4619,12050,3869
4620,7815,3873
4621,11187,3880
4622,11733,3880
4623,11854,3880
4624,8021,3888
4625,8818,3888
4626,8021,3889
4627,8818,3889
4628,11027,3924
4629,11028,3924
4630,11498,3924
4631,11935,3924
4632,10317,3930
4633,8949,3934
4634,10247,3936
4635,10675,3936
4636,10676,3936
4637,10718,3938
4638,11069,3938
4639,10398,3939
4640,7717,3940
4641,8575,3940
4642,8313,3950
4643,9001,3950
4644,9994,3950
4645,11360,3958
4646,11363,3958
4647,11432,3958
4648,11441,3958
4649,13353,3958
4650,11254,3959
4651,13332,3959
4652,11254,3960
4653,13332,3960
4654,11254,3963
4655,13332,3963
4656,11174,3981
4657,11879,3981
4658,8329,3983
4659,11722,3992
4660,12877,3998
4661,10937,4007
4662,10319,4019
4663,10756,4021
4664,11134,4021
4665,12457,4021
4666,13364,4021
4667,10715,4022
4668,9926,4027
4669,9912,4031
4670,8381,4033
4671,9918,4033
4672,11042,4035
4673,11044,4035
4674,11178,4035
4675,11794,4035
4676,11816,4035
4677,9108,4043
4678,9108,4044
4679,13394,4045
4680,12583,4046
4681,11114,4047
4682,8240,4048
4683,10367,4049
4684,10757,4049
4685,11083,4049
4686,11301,4049
4687,12847,4049
4688,13792,4049
4689,10303,4050
4690,10305,4050
4691,13383,4051
4692,10367,4053
4693,10757,4053
4694,11083,4053
4695,11301,4053
4696,12847,4053
4697,13792,4053
4698,12469,4056
4699,10367,4057
4700,10757,4057
4701,11083,4057
4702,11301,4057
4703,12847,4057
4704,13792,4057
4705,10745,4058
4706,12468,4058
4707,10113,4059
4708,10143,4059
4709,10113,4060
4710,10143,4060
4711,10113,4061
4712,10143,4061
4713,10745,4062
4714,12468,4062
4715,13383,4063
4716,10113,4064
4717,10143,4064
4718,10745,4066
4719,12468,4066
4720,12469,4067
4721,8240,4068
4722,10303,4069
4723,10305,4069
4724,10303,4070
4725,10305,4070
4726,10367,4071
4727,10757,4071
4728,11083,4071
4729,11301,4071
4730,12847,4071
4731,13792,4071
4732,12583,4074
4733,12501,4075
4734,13383,4076
4735,12583,4077
4736,13394,4078
4737,12501,4079
4738,10745,4080
4739,12468,4080
4740,10303,4081
4741,10305,4081
4742,10367,4082
4743,10757,4082
4744,11083,4082
4745,11301,4082
4746,12847,4082
4747,13792,4082
4748,8240,4083
4749,10695,4084
4750,10710,4084
4751,11122,4084
4752,10267,4085
4753,10922,4085
4754,10923,4085
4755,10927,4085
4756,10928,4085
4757,10948,4085
4758,10949,4085
4759,10955,4085
4760,12136,4085
4761,12547,4085
4762,12586,4085
4763,13178,4085
4764,9125,4090
4765,10990,4100
4766,9354,4108
4767,9859,4108
4768,11150,4113
4769,8988,4117
4770,10149,4125
4771,11487,4129
4772,11850,4129
4773,11921,4129
4774,10149,4134
4775,13768,4154
4776,8957,4158
4777,9184,4166
4778,11048,4167
4779,13373,4167
4780,9184,4168
4781,10940,4172
4782,11048,4173
4783,13373,4173
4784,9979,4174
4785,11048,4179
4786,13373,4179
4787,11048,4180
4788,13373,4180
4789,7807,4193
4790,11867,4201
4791,10473,4207
4792,12974,4217
4793,9135,4225
4794,13140,4230
4795,11003,4232
4796,10324,4234
4797,10931,4234
4798,12567,4236
4799,10114,4241
4800,12483,4252
4801,9730,4255
4802,10588,4258
4803,11270,4258
4804,9323,4259
4805,9536,4259
4806,9904,4259
4807,9905,4259
4808,9925,4259
4809,10165,4262
4810,10379,4265
4811,9980,4269
4812,9383,4274
4813,10132,4282
4814,10134,4282
4815,13234,4295
4816,11124,4309
4817,9081,4311
4818,9462,4320
4819,9727,4320
4820,9728,4320
4821,10396,4320
4822,10424,4320
4823,10434,4320
4824,10599,4320
4825,11135,4323
4826,11366,4323
4827,11135,4324
4828,11366,4324
4829,10381,4335
4830,9007,4336
4831,8883,4342
4832,9827,4343
4833,12888,4351
4834,10341,4354
4835,11371,4354
4836,10360,4357
4837,12517,4357
4838,13241,4359
4839,7637,4360
4840,8897,4360
4841,10297,4361
4842,12452,4361
4843,12023,4365
4844,7675,4385
4845,9268,4385
4846,9932,4408
4847,10106,4430
4848,11255,4433
4849,10377,4439
4850,10377,4440
4851,10442,4451
4852,10442,4452
4853,11880,4474
4854,12553,4488
4855,10476,4499
4856,9586,4501
4857,10100,4504
4858,9554,4505
4859,13376,4514
4860,11846,4528
4861,8506,4535
4862,9239,4549
4863,8091,4550
4864,8316,4552
4865,8504,4557
4866,10736,4573
4867,10737,4573
4868,11239,4573
4869,11258,4573
4870,11241,4574
4871,7932,4576
4872,10736,4577
4873,10737,4577
4874,11239,4577
4875,11258,4577
4876,7851,4578
4877,7861,4578
4878,8979,4578
4879,8981,4578
4880,9011,4578
4881,9293,4578
4882,10384,4578
4883,10393,4578
4884,11384,4587
4885,7950,4588
4886,8976,4590
4887,10370,4590
4888,7950,4593
4889,7950,4594
4890,10364,4600
4891,11236,4600
4892,12493,4600
4893,13035,4600
4894,10136,4606
4895,11954,4619
4896,11954,4622
4897,13349,4625
4898,11463,4631
4899,11463,4632
4900,11346,4643
4901,11198,4646
4902,11494,4646
4903,10066,4648
4904,12169,4648
4905,10971,4654
4906,7784,4656
4907,8853,4656
4908,9276,4659
4909,9277,4659
4910,9470,4659
4911,10592,4659
4912,9276,4660
4913,9277,4660
4914,9470,4660
4915,10592,4660
