hauptdokument_verkaeufer_name_vkId,id,personenId
16178,13798,1428
16179,12283,1429
16180,13502,1429
16181,13798,1429
16182,12283,1430
16183,13502,1430
16184,13798,1430
16185,15701,1434
16186,15939,1434
16187,16856,1434
16188,16860,1434
16189,14724,1436
16190,14725,1436
16191,14726,1436
16192,14727,1436
16193,14728,1436
16194,14729,1436
16195,14730,1436
16196,14766,1436
16197,14767,1436
16198,14768,1436
16199,14769,1436
16200,14770,1436
16201,14771,1436
16202,14772,1436
16203,14866,1436
16204,14867,1436
16205,14879,1436
16206,14880,1436
16207,14881,1436
16208,14882,1436
16209,14883,1436
16210,14884,1436
16211,15237,1436
16212,15238,1436
16213,15239,1436
16214,15240,1436
16215,15241,1436
16216,15242,1436
16217,15243,1436
16218,15244,1436
16219,15245,1436
16220,15414,1436
16221,15428,1436
16222,15430,1436
16223,15450,1436
16224,15451,1436
16225,15453,1436
16226,15454,1436
16227,15470,1436
16228,15474,1436
16229,15488,1436
16230,15491,1436
16231,15494,1436
16232,15495,1436
16233,15500,1436
16234,15506,1436
16235,15509,1436
16236,15511,1436
16237,15524,1436
16238,15529,1436
16239,15531,1436
16240,15533,1436
16241,15638,1436
16242,15639,1436
16243,15662,1436
16244,15674,1436
16245,15682,1436
16246,15685,1436
16247,15688,1436
16248,15788,1436
16249,15849,1436
16250,15850,1436
16251,15851,1436
16252,15852,1436
16253,15853,1436
16254,15854,1436
16255,15945,1436
16256,16127,1436
16257,16128,1436
16258,16129,1436
16259,16130,1436
16260,16131,1436
16261,16132,1436
16262,16141,1436
16263,16142,1436
16264,16148,1436
16265,16153,1436
16266,16154,1436
16267,16157,1436
16268,16178,1436
16269,16181,1436
16270,16182,1436
16271,16203,1436
16272,16358,1436
16273,16400,1436
16274,16410,1436
16275,16590,1436
16276,16749,1436
16277,17007,1436
16278,17008,1436
16279,17009,1436
16280,17010,1436
16281,17178,1436
16282,17309,1436
16283,17410,1436
16284,16636,1439
16285,17092,1439
16286,16637,1440
16287,17055,1440
16288,17226,1446
16289,17226,1447
16290,17188,1450
16291,15357,1451
16292,15956,1451
16293,17343,1451
16294,17364,1451
16295,12374,1454
16296,14080,1457
16297,15532,1463
16298,15875,1463
16299,17082,1463
16300,11737,1464
16301,15278,1466
16302,12114,1467
16303,12350,1470
16304,12636,1470
16305,13636,1470
16306,13234,1473
16307,12670,1474
16308,16463,1480
16309,13958,1485
16310,12147,1487
16311,12148,1487
16312,13356,1487
16313,17453,1494
16314,15913,1495
16315,12097,1499
16316,12121,1499
16317,12123,1499
16318,13024,1499
16319,13045,1499
16320,13094,1499
16321,13196,1499
16322,13214,1499
16323,13275,1499
16324,13299,1499
16325,13348,1499
16326,13373,1499
16327,13420,1499
16328,13442,1499
16329,13529,1499
16330,13537,1499
16331,13549,1499
16332,13956,1499
16333,14188,1499
16334,14208,1499
16335,14220,1499
16336,14336,1499
16337,14338,1499
16338,15009,1499
16339,15051,1499
16340,12097,1501
16341,12121,1501
16342,12123,1501
16343,13024,1501
16344,13045,1501
16345,13094,1501
16346,13196,1501
16347,13214,1501
16348,13275,1501
16349,13299,1501
16350,13348,1501
16351,13373,1501
16352,13420,1501
16353,13442,1501
16354,13529,1501
16355,13537,1501
16356,13549,1501
16357,13956,1501
16358,14188,1501
16359,14208,1501
16360,14220,1501
16361,14336,1501
16362,14338,1501
16363,15009,1501
16364,15051,1501
16365,12097,1502
16366,12121,1502
16367,12123,1502
16368,13024,1502
16369,13045,1502
16370,13094,1502
16371,13196,1502
16372,13214,1502
16373,13275,1502
16374,13299,1502
16375,13348,1502
16376,13373,1502
16377,13420,1502
16378,13442,1502
16379,13529,1502
16380,13537,1502
16381,13549,1502
16382,13956,1502
16383,14188,1502
16384,14208,1502
16385,14220,1502
16386,14336,1502
16387,14338,1502
16388,15009,1502
16389,15051,1502
16390,15826,1504
16391,16963,1504
16392,13332,1508
16393,13345,1508
16394,14942,1508
16395,13586,1509
16396,13332,1510
16397,13345,1510
16398,14942,1510
16399,16217,1511
16400,17473,1511
16401,16252,1513
16402,15044,1516
16403,14528,1524
16404,16166,1525
16405,16419,1525
16406,16166,1526
16407,16419,1526
16408,11929,1529
16409,12902,1533
16410,13526,1533
16411,15749,1535
16412,15798,1535
16413,16667,1535
16414,17038,1535
16415,17093,1535
16416,17133,1535
16417,17174,1535
16418,17242,1535
16419,17454,1535
16420,15552,1538
16421,16680,1538
16422,11867,1541
16423,12134,1543
16424,17371,1559
16425,17084,1564
16426,17129,1566
16427,17129,1568
16428,16822,1573
16429,15401,1576
16430,15813,1576
16431,15908,1576
16432,16218,1576
16433,16264,1576
16434,16332,1576
16435,16496,1576
16436,17319,1576
16437,17520,1576
16438,17530,1576
16439,16480,1601
16440,12142,1604
16441,15064,1604
16442,15358,1608
16443,15909,1608
16444,15885,1609
16445,15888,1609
16446,13945,1610
16447,15256,1610
16448,12753,1612
16449,13738,1612
16450,14125,1612
16451,16977,1613
16452,17050,1614
16453,17245,1618
16454,12996,1620
16455,13158,1620
16456,14491,1620
16457,15543,1625
16458,13456,1642
16459,14520,1642
16460,12957,1643
16461,13331,1643
16462,13747,1643
16463,16650,1668
16464,12360,1673
16465,13113,1673
16466,13114,1673
16467,13494,1673
16468,13495,1673
16469,15078,1673
16470,15079,1673
16471,12360,1675
16472,13113,1675
16473,13114,1675
16474,13494,1675
16475,13495,1675
16476,15078,1675
16477,15079,1675
16478,12360,1676
16479,13113,1676
16480,13114,1676
16481,13494,1676
16482,13495,1676
16483,15078,1676
16484,15079,1676
16485,17304,1685
16486,17304,1686
16487,13628,1687
16488,15366,1688
16489,15366,1690
16490,14553,1691
16491,12335,1696
16492,12442,1697
16493,12591,1697
16494,11710,1701
16495,16626,1704
16496,14582,1706
16497,16349,1718
16498,17398,1718
16499,14371,1721
16500,15175,1721
16501,15180,1721
16502,13223,1722
16503,13228,1722
16504,14401,1722
16505,14402,1722
16506,14827,1727
16507,16975,1746
16508,16976,1746
16509,16981,1746
16510,16983,1746
16511,16984,1746
16512,16663,1747
16513,16975,1748
16514,16976,1748
16515,16981,1748
16516,16983,1748
16517,16984,1748
16518,15720,1752
16519,16691,1752
16520,16881,1752
16521,16927,1752
16522,13443,1755
16523,15017,1755
16524,16607,1756
16525,17450,1756
16526,17101,1757
16527,14505,1759
16528,16138,1773
16529,16139,1773
16530,15446,1775
16531,16588,1775
16532,16807,1775
16533,16579,1777
16534,13359,1780
16535,12661,1784
16536,17052,1789
16537,11945,1790
16538,12723,1790
16539,14558,1790
16540,11945,1794
16541,12723,1794
16542,14558,1794
16543,16623,1795
16544,17238,1795
16545,17344,1795
16546,12661,1796
16547,12355,1798
16548,12657,1798
16549,12825,1798
16550,13655,1798
16551,16095,1804
16552,16344,1806
16553,17155,1808
16554,12766,1810
16555,14137,1810
16556,17072,1816
16557,13365,1832
16558,16753,1834
16559,14510,1836
16560,17519,1837
16561,12641,1848
16562,15877,1851
16563,16557,1856
16564,16848,1856
16565,12331,1859
16566,13600,1859
16567,14600,1859
16568,12331,1860
16569,13600,1860
16570,14600,1860
16571,12369,1861
16572,12331,1862
16573,13600,1862
16574,14600,1862
16575,17200,1864
16576,12373,1867
16577,14575,1867
16578,14619,1867
16579,13748,1880
16580,15050,1880
16581,17342,1886
16582,15654,1888
16583,14082,1896
16584,12507,1897
16585,12599,1897
16586,13056,1897
16587,13109,1897
16588,13261,1897
16589,13772,1897
16590,14644,1897
16591,17157,1905
16592,15986,1907
16593,14165,1914
16594,16301,1919
16595,16458,1922
16596,16085,1923
16597,17400,1923
16598,16458,1926
16599,13663,1931
16600,16066,1933
16601,16092,1933
16602,16155,1933
16603,16363,1933
16604,16124,1935
16605,16162,1935
16606,16177,1935
16607,16369,1935
16608,16370,1935
16609,16402,1935
16610,15693,1936
16611,15611,1942
16612,16366,1942
16613,16385,1942
16614,16420,1942
16615,16432,1942
16616,16698,1942
16617,16744,1942
16618,16825,1942
16619,15985,1943
16620,15611,1944
16621,16366,1944
16622,16385,1944
16623,16420,1944
16624,16432,1944
16625,16698,1944
16626,16744,1944
16627,16825,1944
16628,17190,1945
16629,15773,1946
16630,13454,1947
16631,13749,1947
16632,14681,1947
16633,15049,1947
16634,16750,1950
16635,12689,1951
16636,13661,1952
16637,15547,1963
16638,15942,1966
16639,17048,1968
16640,11947,1971
16641,13731,1985
16642,15698,1986
16643,16676,1986
16644,13741,1987
16645,15537,1988
16646,16550,1992
16647,16550,1993
16648,16244,1994
16649,17327,1995
16650,16548,1996
16651,17272,1996
16652,16674,1998
16653,14552,1999
16654,16674,2000
16655,13624,2009
16656,16490,2010
16657,16239,2012
16658,17380,2012
16659,14287,2013
16660,11801,2015
16661,12777,2018
16662,15977,2024
16663,13844,2025
16664,15950,2027
16665,16242,2027
16666,17435,2027
16667,17449,2027
16668,17514,2027
16669,12714,2029
16670,12712,2030
16671,16501,2031
16672,17241,2031
16673,16226,2032
16674,16669,2035
16675,15525,2039
16676,16682,2040
16677,15677,2041
16678,17144,2045
16679,14530,2046
16680,12220,2051
16681,15659,2052
16682,17324,2052
16683,13668,2058
16684,15558,2060
16685,13111,2064
16686,13779,2064
16687,13780,2064
16688,13781,2064
16689,13782,2064
16690,13836,2064
16691,15065,2064
16692,15334,2064
16693,16763,2067
16694,16725,2081
16695,17277,2086
16696,12600,2091
16697,14631,2091
16698,11835,2095
16699,12017,2095
16700,13367,2101
16701,12512,2106
16702,12585,2106
16703,12181,2107
16704,12055,2108
16705,12155,2108
16706,12166,2108
16707,12271,2108
16708,13006,2108
16709,13117,2108
16710,13440,2108
16711,13448,2108
16712,13803,2108
16713,13808,2108
16714,13824,2108
16715,14238,2108
16716,15223,2108
16717,15292,2108
16718,17269,2110
16719,17338,2110
16720,17422,2110
16721,13662,2111
16722,17431,2113
16723,17057,2115
16724,13341,2119
16725,13352,2119
16726,13360,2119
16727,15699,2127
16728,17071,2127
16729,14910,2133
16730,13688,2137
16731,13906,2138
16732,14213,2143
16733,14970,2143
16734,15054,2143
16735,15055,2143
16736,15660,2153
16737,15737,2153
16738,15881,2153
16739,16793,2153
16740,17232,2153
16741,17285,2153
16742,17301,2153
16743,12334,2157
16744,16413,2158
16745,13576,2160
16746,12237,2162
16747,17099,2165
16748,14707,2174
16749,15576,2174
16750,15712,2174
16751,15987,2174
16752,16310,2174
16753,16936,2174
16754,17395,2174
16755,17538,2174
16756,16464,2184
16757,12213,2191
16758,12245,2191
16759,13722,2191
16760,11717,2193
16761,13673,2193
16762,12754,2203
16763,15627,2203
16764,16754,2203
16765,14423,2205
16766,14440,2205
16767,14641,2205
16768,14842,2205
16769,12337,2212
16770,14642,2212
16771,12893,2215
16772,12895,2215
16773,12337,2218
16774,14642,2218
16775,12893,2219
16776,12895,2219
16777,12337,2222
16778,14642,2222
16779,14423,2224
16780,14440,2224
16781,14641,2224
16782,14842,2224
16783,14423,2227
16784,14440,2227
16785,14641,2227
16786,14842,2227
16787,12893,2228
16788,12895,2228
16789,12337,2230
16790,14642,2230
16791,11946,2234
16792,11951,2234
16793,11879,2235
16794,11887,2235
16795,13695,2236
16796,16307,2240
16797,17377,2241
16798,12232,2244
16799,15883,2245
16800,15601,2246
16801,15843,2249
16802,15923,2251
16803,13441,2257
16804,15741,2259
16805,15755,2259
16806,15967,2259
16807,17206,2259
16808,12730,2271
16809,17351,2274
16810,15763,2275
16811,15326,2276
16812,17039,2279
16813,12831,2281
16814,12831,2283
16815,12831,2285
16816,16347,2288
16817,16656,2288
16818,15596,2292
16819,17136,2292
16820,16347,2293
16821,16656,2293
16822,16048,2294
16823,16989,2294
16824,17534,2294
16825,17379,2296
16826,16638,2298
16827,16627,2301
16828,17163,2301
16829,16627,2302
16830,17163,2302
16831,16627,2304
16832,17163,2304
16833,16597,2307
16834,13252,2314
16835,16389,2322
16836,16757,2324
16837,11809,2326
16838,17170,2329
16839,15953,2330
16840,16211,2330
16841,17383,2330
16842,12124,2331
16843,12933,2331
16844,13068,2331
16845,13139,2331
16846,13991,2331
16847,14041,2331
16848,14674,2331
16849,13962,2332
16850,14862,2332
16851,13263,2337
16852,13282,2337
16853,14438,2337
16854,15992,2342
16855,16478,2359
16856,16478,2360
16857,13691,2362
16858,16505,2362
16859,13691,2363
16860,16505,2363
16861,12376,2364
16862,12960,2365
16863,12983,2365
16864,13193,2365
16865,13534,2365
16866,14218,2365
16867,14932,2365
16868,14997,2365
16869,14446,2366
16870,17376,2368
16871,12338,2370
16872,12383,2370
16873,12821,2370
16874,12829,2370
16875,11747,2375
16876,13664,2375
16877,16173,2375
16878,16396,2375
16879,16431,2375
16880,16703,2375
16881,16709,2375
16882,16837,2375
16883,16886,2375
16884,16891,2375
16885,17378,2376
16886,11747,2379
16887,13664,2379
16888,16173,2379
16889,16396,2379
16890,16431,2379
16891,16703,2379
16892,16709,2379
16893,16837,2379
16894,16886,2379
16895,16891,2379
16896,16751,2391
16897,17239,2396
16898,16960,2399
16899,14131,2400
16900,14591,2400
16901,14604,2400
16902,14131,2401
16903,14591,2401
16904,14604,2401
16905,12448,2403
16906,15650,2407
16907,14560,2408
16908,15363,2408
16909,15782,2408
16910,12229,2410
16911,12333,2410
16912,12828,2410
16913,12229,2411
16914,12333,2411
16915,12828,2411
16916,14560,2412
16917,15363,2412
16918,15782,2412
16919,11731,2413
16920,11742,2413
16921,11748,2413
16922,11749,2413
16923,11753,2413
16924,11755,2413
16925,11756,2413
16926,11783,2413
16927,11784,2413
16928,11785,2413
16929,11786,2413
16930,11788,2413
16931,11793,2413
16932,11794,2413
16933,11795,2413
16934,11796,2413
16935,11798,2413
16936,11799,2413
16937,11800,2413
16938,11802,2413
16939,11810,2413
16940,11814,2413
16941,11815,2413
16942,11816,2413
16943,11817,2413
16944,11818,2413
16945,11819,2413
16946,11820,2413
16947,11828,2413
16948,11829,2413
16949,11831,2413
16950,11832,2413
16951,11833,2413
16952,11838,2413
16953,11843,2413
16954,11845,2413
16955,11847,2413
16956,11848,2413
16957,11852,2413
16958,11858,2413
16959,11859,2413
16960,11861,2413
16961,11862,2413
16962,11871,2413
16963,11872,2413
16964,11884,2413
16965,11886,2413
16966,11915,2413
16967,11919,2413
16968,11923,2413
16969,11924,2413
16970,11927,2413
16971,11928,2413
16972,11930,2413
16973,11931,2413
16974,11932,2413
16975,11934,2413
16976,11935,2413
16977,11937,2413
16978,11938,2413
16979,11942,2413
16980,11943,2413
16981,11973,2413
16982,11975,2413
16983,12010,2413
16984,12019,2413
16985,12020,2413
16986,12021,2413
16987,12024,2413
16988,12025,2413
16989,12026,2413
16990,12981,2415
16991,13077,2415
16992,13174,2415
16993,13558,2415
16994,13915,2415
16995,14202,2415
16996,14986,2415
16997,15282,2415
16998,16617,2416
16999,14560,2418
17000,15363,2418
17001,15782,2418
17002,17460,2419
17003,16030,2420
17004,12229,2421
17005,12333,2421
17006,12828,2421
17007,14560,2422
17008,15363,2422
17009,15782,2422
17010,15650,2424
17011,17460,2426
17012,17460,2428
17013,17142,2432
17014,12945,2436
17015,12967,2436
17016,12970,2436
17017,13545,2436
17018,13559,2436
17019,13764,2436
17020,13829,2436
17021,13872,2436
17022,14099,2436
17023,14167,2436
17024,14170,2436
17025,14206,2436
17026,14268,2436
17027,14651,2436
17028,14803,2436
17029,14908,2436
17030,14943,2436
17031,15025,2436
17032,15032,2436
17033,16300,2439
17034,16447,2439
17035,17112,2439
17036,12062,2445
17037,12234,2449
17038,12681,2450
17039,16820,2452
17040,15647,2461
17041,15661,2461
17042,15768,2461
17043,16191,2461
17044,16446,2461
17045,17303,2461
17046,12775,2462
17047,15364,2462
17048,15566,2462
17049,15591,2462
17050,15607,2462
17051,15905,2462
17052,15925,2462
17053,15959,2462
17054,15984,2462
17055,16089,2462
17056,17298,2462
17057,17349,2462
17058,17417,2462
17059,12775,2463
17060,15364,2463
17061,15566,2463
17062,15591,2463
17063,15607,2463
17064,15905,2463
17065,15925,2463
17066,15959,2463
17067,15984,2463
17068,16089,2463
17069,17298,2463
17070,17349,2463
17071,17417,2463
17072,16371,2472
17073,16372,2472
17074,16373,2472
17075,16393,2472
17076,12691,2478
17077,11775,2479
17078,11901,2479
17079,11994,2479
17080,13682,2479
17081,15718,2479
17082,16210,2479
17083,16253,2479
17084,16315,2479
17085,16321,2479
17086,16449,2479
17087,17358,2479
17088,17537,2479
17089,13260,2485
17090,12858,2493
17091,12882,2493
17092,12531,2494
17093,12552,2494
17094,13389,2494
17095,13542,2494
17096,13867,2494
17097,14085,2494
17098,14490,2494
17099,14640,2494
17100,15267,2494
17101,15271,2494
17102,13614,2498
17103,12855,2499
17104,13029,2499
17105,14476,2499
17106,14688,2499
17107,13614,2500
17108,12531,2501
17109,12552,2501
17110,13389,2501
17111,13542,2501
17112,13867,2501
17113,14085,2501
17114,14490,2501
17115,14640,2501
17116,15267,2501
17117,15271,2501
17118,14694,2502
17119,14091,2504
17120,12560,2505
17121,16939,2505
17122,13696,2508
17123,12483,2509
17124,13696,2511
17125,12531,2512
17126,12552,2512
17127,13389,2512
17128,13542,2512
17129,13867,2512
17130,14085,2512
17131,14490,2512
17132,14640,2512
17133,15267,2512
17134,15271,2512
17135,12473,2515
17136,13317,2515
17137,12531,2517
17138,12552,2517
17139,13389,2517
17140,13542,2517
17141,13867,2517
17142,14085,2517
17143,14490,2517
17144,14640,2517
17145,15267,2517
17146,15271,2517
17147,14052,2518
17148,13614,2519
17149,12560,2520
17150,16939,2520
17151,13614,2526
17152,15394,2527
17153,12686,2528
17154,13638,2528
17155,14019,2529
17156,12915,2530
17157,12908,2531
17158,12985,2531
17159,13096,2531
17160,14445,2532
17161,15833,2532
17162,14445,2535
17163,15833,2535
17164,12487,2536
17165,13225,2536
17166,13300,2536
17167,14000,2536
17168,14445,2537
17169,15833,2537
17170,12908,2538
17171,12985,2538
17172,13096,2538
17173,12908,2539
17174,12985,2539
17175,13096,2539
17176,14445,2540
17177,15833,2540
17178,16866,2541
17179,12487,2544
17180,13225,2544
17181,13300,2544
17182,14000,2544
17183,15673,2545
17184,12915,2546
17185,15455,2554
17186,15873,2561
17187,15455,2565
17188,14663,2569
17189,13046,2574
17190,15455,2577
17191,13046,2579
17192,16909,2581
17193,14663,2584
17194,16909,2590
17195,16909,2592
17196,14663,2593
17197,17073,2604
17198,12528,2609
17199,12565,2609
17200,15392,2629
17201,15528,2629
17202,15530,2631
17203,15565,2631
17204,17000,2632
17205,12244,2633
17206,14134,2633
17207,12244,2634
17208,14134,2634
17209,12085,2637
17210,12453,2637
17211,12464,2637
17212,12499,2637
17213,12503,2637
17214,12568,2637
17215,12841,2637
17216,12845,2637
17217,12848,2637
17218,12889,2637
17219,12891,2637
17220,12892,2637
17221,13062,2637
17222,13063,2637
17223,13069,2637
17224,13088,2637
17225,13089,2637
17226,13093,2637
17227,13134,2637
17228,13165,2637
17229,13200,2637
17230,13208,2637
17231,13212,2637
17232,13221,2637
17233,13240,2637
17234,13249,2637
17235,13251,2637
17236,13267,2637
17237,13270,2637
17238,13279,2637
17239,13293,2637
17240,13393,2637
17241,13410,2637
17242,13433,2637
17243,13557,2637
17244,13562,2637
17245,13574,2637
17246,13745,2637
17247,13982,2637
17248,14001,2637
17249,14014,2637
17250,14032,2637
17251,14034,2637
17252,14065,2637
17253,14192,2637
17254,14211,2637
17255,14219,2637
17256,14225,2637
17257,14229,2637
17258,14230,2637
17259,14284,2637
17260,14334,2637
17261,14341,2637
17262,14369,2637
17263,14381,2637
17264,14388,2637
17265,14393,2637
17266,14407,2637
17267,14410,2637
17268,14414,2637
17269,14415,2637
17270,14422,2637
17271,14425,2637
17272,14432,2637
17273,14433,2637
17274,14437,2637
17275,14439,2637
17276,14442,2637
17277,14454,2637
17278,14509,2637
17279,14527,2637
17280,14695,2637
17281,14697,2637
17282,14934,2637
17283,14981,2637
17284,15013,2637
17285,15108,2637
17286,15111,2637
17287,15123,2637
17288,15124,2637
17289,15127,2637
17290,15128,2637
17291,15283,2637
17292,15286,2637
17293,15287,2637
17294,15296,2637
17295,15297,2637
17296,15299,2637
17297,15303,2637
17298,15308,2637
17299,15309,2637
17300,15312,2637
17301,16855,2638
17302,17158,2638
17303,15194,2640
17304,15197,2640
17305,11963,2644
17306,14593,2644
17307,11963,2645
17308,14593,2645
17309,14100,2652
17310,14566,2652
17311,14100,2653
17312,14566,2653
17313,17345,2656
17314,12251,2661
17315,17159,2664
17316,17179,2676
17317,12490,2680
17318,13357,2680
17319,13362,2680
17320,13363,2680
17321,13386,2680
17322,14685,2680
17323,14795,2680
17324,12699,2681
17325,12717,2683
17326,12490,2687
17327,13357,2687
17328,13362,2687
17329,13363,2687
17330,13386,2687
17331,14685,2687
17332,14795,2687
17333,14431,2690
17334,14431,2691
17335,12429,2695
17336,12860,2695
17337,14501,2695
17338,14696,2695
17339,12475,2697
17340,12518,2697
17341,12549,2697
17342,12556,2697
17343,12702,2697
17344,14046,2697
17345,14478,2697
17346,14564,2697
17347,15830,2700
17348,12429,2704
17349,12860,2704
17350,14501,2704
17351,14696,2704
17352,14009,2708
17353,12475,2709
17354,12518,2709
17355,12549,2709
17356,12556,2709
17357,12702,2709
17358,14046,2709
17359,14478,2709
17360,14564,2709
17361,12475,2710
17362,12518,2710
17363,12549,2710
17364,12556,2710
17365,12702,2710
17366,14046,2710
17367,14478,2710
17368,14564,2710
17369,15896,2712
17370,12475,2713
17371,12518,2713
17372,12549,2713
17373,12556,2713
17374,12702,2713
17375,14046,2713
17376,14478,2713
17377,14564,2713
17378,12475,2714
17379,12518,2714
17380,12549,2714
17381,12556,2714
17382,12702,2714
17383,14046,2714
17384,14478,2714
17385,14564,2714
17386,14468,2716
17387,13378,2720
17388,14521,2724
17389,11730,2732
17390,12866,2739
17391,13194,2742
17392,13404,2742
17393,13408,2742
17394,14956,2742
17395,13194,2743
17396,13404,2743
17397,13408,2743
17398,14956,2743
17399,13192,2744
17400,14300,2744
17401,14421,2744
17402,14474,2744
17403,14954,2744
17404,17186,2757
17405,15265,2761
17406,16795,2763
17407,17214,2770
17408,17404,2770
17409,17451,2770
17410,16765,2775
17411,12328,2776
17412,15586,2783
17413,16275,2783
17414,14227,2789
17415,13514,2790
17416,13811,2790
17417,13862,2790
17418,14243,2790
17419,16679,2792
17420,14408,2793
17421,16679,2796
17422,13245,2801
17423,13285,2801
17424,14409,2801
17425,14457,2801
17426,13245,2802
17427,13285,2802
17428,14409,2802
17429,14457,2802
17430,15900,2805
17431,16260,2805
17432,16274,2805
17433,16499,2805
17434,17437,2805
17435,12011,2808
17436,12638,2808
17437,12660,2811
17438,13610,2814
17439,14633,2815
17440,11746,2818
17441,11968,2818
17442,13701,2826
17443,14162,2826
17444,14588,2829
17445,14606,2829
17446,14589,2830
17447,14620,2830
17448,13701,2834
17449,14162,2834
17450,12590,2840
17451,15772,2842
17452,16816,2842
17453,17138,2850
17454,16324,2852
17455,16345,2852
17456,17468,2852
17457,14599,2855
17458,11813,2858
17459,12018,2858
17460,17329,2860
17461,16794,2861
17462,16160,2868
17463,16161,2868
17464,16176,2868
17465,16367,2868
17466,16416,2868
17467,16440,2868
17468,15927,2869
17469,16401,2872
17470,15573,2874
17471,12759,2876
17472,12118,2880
17473,15739,2881
17474,12096,2895
17475,12887,2895
17476,13013,2895
17477,13306,2895
17478,13423,2895
17479,13457,2895
17480,13750,2895
17481,13964,2895
17482,14661,2895
17483,16714,2896
17484,17221,2896
17485,16658,2901
17486,17234,2901
17487,13199,2905
17488,13428,2905
17489,16649,2912
17490,15634,2919
17491,17090,2919
17492,17535,2919
17493,16678,2928
17494,16644,2936
17495,13978,2941
17496,17044,2944
17497,16578,2946
17498,16552,2949
17499,14043,2950
17500,12092,2951
17501,12192,2951
17502,12287,2951
17503,13504,2951
17504,16008,2953
17505,11754,2954
17506,14864,2954
17507,16388,2959
17508,13216,2963
17509,16477,2969
17510,15815,2971
17511,16309,2971
17512,16537,2971
17513,16916,2972
17514,16867,2975
17515,12762,2976
17516,11920,2978
17517,16616,2981
17518,16914,2981
17519,16614,2982
17520,16529,2986
17521,15821,2988
17522,16520,2988
17523,17526,2988
17524,12146,2991
17525,12939,2991
17526,13874,2991
17527,14946,2991
17528,13265,2995
17529,14139,3001
17530,12751,3003
17531,15563,3003
17532,17204,3003
17533,15964,3004
17534,17267,3004
17535,13609,3008
17536,12330,3009
17537,16518,3014
17538,17216,3016
17539,17420,3017
17540,15429,3018
17541,15549,3018
17542,13930,3020
17543,16602,3021
17544,15171,3041
17545,15521,3041
17546,16436,3041
17547,16710,3041
17548,15554,3052
17549,15723,3052
17550,15728,3052
17551,16641,3052
17552,15554,3053
17553,15723,3053
17554,15728,3053
17555,16641,3053
17556,16056,3054
17557,16535,3054
17558,15590,3055
17559,16056,3056
17560,16535,3056
17561,16096,3057
17562,14859,3058
17563,17346,3064
17564,15514,3071
17565,15775,3077
17566,15919,3077
17567,15998,3077
17568,16787,3077
17569,12796,3078
17570,14574,3079
17571,12744,3104
17572,12894,3109
17573,17227,3111
17574,15714,3116
17575,17046,3116
17576,11723,3121
17577,14545,3121
17578,14603,3121
17579,11723,3122
17580,14545,3122
17581,14603,3122
17582,12042,3125
17583,12112,3125
17584,12183,3125
17585,12304,3125
17586,13008,3125
17587,13472,3125
17588,13483,3125
17589,13490,3125
17590,13790,3125
17591,13793,3125
17592,13882,3125
17593,15083,3125
17594,11944,3126
17595,12028,3126
17596,12041,3126
17597,12054,3126
17598,12100,3126
17599,12109,3126
17600,12258,3126
17601,12270,3126
17602,12290,3126
17603,12362,3126
17604,13004,3126
17605,13335,3126
17606,13358,3126
17607,13439,3126
17608,13446,3126
17609,13471,3126
17610,13478,3126
17611,13505,3126
17612,13509,3126
17613,13783,3126
17614,13797,3126
17615,13804,3126
17616,13823,3126
17617,13845,3126
17618,15037,3126
17619,15070,3126
17620,15201,3126
17621,15255,3126
17622,15274,3126
17623,15341,3126
17624,16812,3129
17625,15349,3130
17626,11944,3135
17627,12028,3135
17628,12041,3135
17629,12054,3135
17630,12100,3135
17631,12109,3135
17632,12258,3135
17633,12270,3135
17634,12290,3135
17635,12362,3135
17636,13004,3135
17637,13335,3135
17638,13358,3135
17639,13439,3135
17640,13446,3135
17641,13471,3135
17642,13478,3135
17643,13505,3135
17644,13509,3135
17645,13783,3135
17646,13797,3135
17647,13804,3135
17648,13823,3135
17649,13845,3135
17650,15037,3135
17651,15070,3135
17652,15201,3135
17653,15255,3135
17654,15274,3135
17655,15341,3135
17656,11723,3139
17657,14545,3139
17658,14603,3139
17659,16362,3145
17660,16383,3145
17661,13667,3146
17662,12771,3147
17663,16047,3148
17664,16133,3148
17665,16361,3148
17666,16395,3148
17667,16743,3148
17668,12144,3162
17669,12201,3162
17670,12371,3162
17671,12920,3162
17672,12949,3162
17673,12968,3162
17674,13087,3162
17675,13150,3162
17676,13924,3162
17677,14204,3162
17678,14214,3162
17679,14364,3162
17680,14671,3162
17681,14921,3162
17682,14968,3162
17683,14977,3162
17684,14534,3170
17685,15406,3171
17686,16049,3171
17687,16050,3171
17688,16058,3171
17689,16059,3171
17690,16060,3171
17691,16567,3171
17692,15406,3172
17693,16049,3172
17694,16050,3172
17695,16058,3172
17696,16059,3172
17697,16060,3172
17698,16567,3172
17699,16017,3176
17700,16482,3176
17701,12095,3179
17702,17320,3181
17703,17401,3181
17704,15777,3182
17705,16747,3182
17706,16777,3182
17707,17286,3182
17708,17320,3185
17709,17401,3185
17710,15910,3188
17711,12252,3189
17712,12199,3193
17713,12375,3193
17714,12973,3193
17715,12984,3193
17716,13106,3193
17717,13128,3193
17718,13148,3193
17719,13387,3193
17720,13912,3193
17721,14200,3193
17722,14313,3193
17723,14974,3193
17724,15115,3193
17725,12199,3194
17726,12375,3194
17727,12973,3194
17728,12984,3194
17729,13106,3194
